1, none, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
1986, none, regions_unexplored:highland_fields, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1987, none, regions_unexplored:highland_fields, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1988, none, regions_unexplored:highland_fields, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1989, none, regions_unexplored:highland_fields, AMBIENT, minecraft:bat, 10, 8, 8
1990, none, regions_unexplored:highland_fields, AMBIENT, alexsmobs:fly, 10, 2, 3
1991, none, regions_unexplored:highland_fields, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1992, none, regions_unexplored:highland_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1993, none, regions_unexplored:highland_fields, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1994, none, minecraft:ice_spikes, MONSTER, minecraft:spider, 80, 4, 4
1995, none, minecraft:ice_spikes, MONSTER, minecraft:zombie, 80, 4, 4
1996, none, minecraft:ice_spikes, MONSTER, minecraft:zombie_villager, 10, 1, 1
1997, none, minecraft:ice_spikes, MONSTER, minecraft:skeleton, 20, 4, 4
1998, none, minecraft:ice_spikes, MONSTER, minecraft:creeper, 80, 4, 4
1999, none, minecraft:ice_spikes, MONSTER, minecraft:slime, 80, 4, 4
2000, none, minecraft:ice_spikes, MONSTER, minecraft:enderman, 5, 1, 4
2001, none, minecraft:ice_spikes, MONSTER, minecraft:witch, 5, 1, 1
2002, none, minecraft:ice_spikes, MONSTER, minecraft:stray, 80, 4, 4
2003, none, minecraft:ice_spikes, MONSTER, graveyard:nightmare, 10, 1, 1
2004, none, minecraft:ice_spikes, MONSTER, graveyard:revenant, 25, 5, 8
2005, none, minecraft:ice_spikes, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2006, none, minecraft:ice_spikes, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2007, none, minecraft:ice_spikes, MONSTER, alexsmobs:farseer, 30, 1, 1
2008, none, minecraft:ice_spikes, MONSTER, alexsmobs:murmur, 10, 1, 1
2009, none, minecraft:ice_spikes, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2010, none, minecraft:ice_spikes, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2011, none, minecraft:ice_spikes, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2012, none, minecraft:ice_spikes, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2013, none, minecraft:ice_spikes, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2014, none, minecraft:ice_spikes, CREATURE, minecraft:rabbit, 10, 2, 3
2015, none, minecraft:ice_spikes, CREATURE, minecraft:polar_bear, 10, 1, 2
2016, none, minecraft:ice_spikes, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
2017, none, minecraft:ice_spikes, CREATURE, alexsmobs:froststalker, 20, 5, 7
2018, none, minecraft:ice_spikes, CREATURE, alexsmobs:tusklin, 18, 3, 5
2019, none, minecraft:ice_spikes, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2020, none, minecraft:ice_spikes, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2021, none, minecraft:ice_spikes, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2022, none, minecraft:ice_spikes, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2023, none, minecraft:ice_spikes, AMBIENT, minecraft:bat, 10, 8, 8
2024, none, minecraft:ice_spikes, AMBIENT, alexsmobs:fly, 10, 2, 3
2025, none, minecraft:ice_spikes, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2026, none, minecraft:ice_spikes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2027, none, minecraft:ice_spikes, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2028, none, regions_unexplored:icy_desert, MONSTER, minecraft:spider, 80, 4, 4
2029, none, regions_unexplored:icy_desert, MONSTER, minecraft:zombie, 80, 4, 4
2030, none, regions_unexplored:icy_desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
2031, none, regions_unexplored:icy_desert, MONSTER, minecraft:skeleton, 80, 4, 4
2032, none, regions_unexplored:icy_desert, MONSTER, minecraft:creeper, 80, 4, 4
2033, none, regions_unexplored:icy_desert, MONSTER, minecraft:slime, 80, 4, 4
2034, none, regions_unexplored:icy_desert, MONSTER, minecraft:enderman, 5, 1, 4
2035, none, regions_unexplored:icy_desert, MONSTER, minecraft:witch, 5, 1, 1
2036, none, regions_unexplored:icy_desert, MONSTER, graveyard:nightmare, 10, 1, 1
2037, none, regions_unexplored:icy_desert, MONSTER, graveyard:revenant, 25, 5, 8
2038, none, regions_unexplored:icy_desert, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2039, none, regions_unexplored:icy_desert, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2040, none, regions_unexplored:icy_desert, MONSTER, alexsmobs:farseer, 30, 1, 1
2041, none, regions_unexplored:icy_desert, MONSTER, alexsmobs:murmur, 10, 1, 1
2042, none, regions_unexplored:icy_desert, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2043, none, regions_unexplored:icy_desert, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2044, none, regions_unexplored:icy_desert, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2045, none, regions_unexplored:icy_desert, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2046, none, regions_unexplored:icy_desert, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2047, none, regions_unexplored:icy_desert, CREATURE, minecraft:polar_bear, 10, 4, 4
2048, none, regions_unexplored:icy_desert, CREATURE, minecraft:wolf, 10, 4, 4
2049, none, regions_unexplored:icy_desert, CREATURE, alexsmobs:moose, 10, 3, 4
2050, none, regions_unexplored:icy_desert, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
2051, none, regions_unexplored:icy_desert, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2052, none, regions_unexplored:icy_desert, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2053, none, regions_unexplored:icy_desert, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2054, none, regions_unexplored:icy_desert, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2055, none, regions_unexplored:icy_desert, AMBIENT, minecraft:bat, 10, 8, 8
2056, none, regions_unexplored:icy_desert, AMBIENT, alexsmobs:fly, 10, 2, 3
2057, none, regions_unexplored:icy_desert, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2058, none, regions_unexplored:icy_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2059, none, regions_unexplored:icy_desert, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2060, none, regions_unexplored:icy_heights, MONSTER, minecraft:spider, 80, 4, 4
2061, none, regions_unexplored:icy_heights, MONSTER, minecraft:zombie, 80, 4, 4
2062, none, regions_unexplored:icy_heights, MONSTER, minecraft:zombie_villager, 10, 1, 1
2063, none, regions_unexplored:icy_heights, MONSTER, minecraft:skeleton, 80, 4, 4
2064, none, regions_unexplored:icy_heights, MONSTER, minecraft:creeper, 80, 4, 4
2065, none, regions_unexplored:icy_heights, MONSTER, minecraft:slime, 80, 4, 4
2066, none, regions_unexplored:icy_heights, MONSTER, minecraft:enderman, 5, 1, 4
2067, none, regions_unexplored:icy_heights, MONSTER, minecraft:witch, 5, 1, 1
2068, none, regions_unexplored:icy_heights, MONSTER, graveyard:nightmare, 10, 1, 1
2069, none, regions_unexplored:icy_heights, MONSTER, graveyard:revenant, 25, 5, 8
2070, none, regions_unexplored:icy_heights, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2071, none, regions_unexplored:icy_heights, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2072, none, regions_unexplored:icy_heights, MONSTER, alexsmobs:farseer, 30, 1, 1
2073, none, regions_unexplored:icy_heights, MONSTER, alexsmobs:murmur, 10, 1, 1
2074, none, regions_unexplored:icy_heights, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2075, none, regions_unexplored:icy_heights, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2076, none, regions_unexplored:icy_heights, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2077, none, regions_unexplored:icy_heights, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2078, none, regions_unexplored:icy_heights, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2079, none, regions_unexplored:icy_heights, CREATURE, minecraft:goat, 10, 1, 3
2080, none, regions_unexplored:icy_heights, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
2081, none, regions_unexplored:icy_heights, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2082, none, regions_unexplored:icy_heights, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2083, none, regions_unexplored:icy_heights, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2084, none, regions_unexplored:icy_heights, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2085, none, regions_unexplored:icy_heights, AMBIENT, minecraft:bat, 10, 8, 8
2086, none, regions_unexplored:icy_heights, AMBIENT, alexsmobs:fly, 10, 2, 3
2087, none, regions_unexplored:icy_heights, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2088, none, regions_unexplored:icy_heights, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2089, none, regions_unexplored:icy_heights, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2090, none, nyctocosm:infernal_chasms, MONSTER, alexsmobs:farseer, 30, 1, 1
2091, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:spider, 80, 4, 4
2092, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:zombie, 80, 4, 4
2093, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
2094, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
2095, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:creeper, 80, 4, 4
2096, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:slime, 80, 4, 4
2097, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:enderman, 5, 1, 4
2098, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:witch, 5, 1, 1
2099, extreme_hills, minecraft:jagged_peaks, MONSTER, graveyard:nightmare, 10, 1, 1
2100, extreme_hills, minecraft:jagged_peaks, MONSTER, graveyard:revenant, 25, 5, 8
2101, extreme_hills, minecraft:jagged_peaks, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2102, extreme_hills, minecraft:jagged_peaks, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2103, extreme_hills, minecraft:jagged_peaks, MONSTER, alexsmobs:farseer, 30, 1, 1
2104, extreme_hills, minecraft:jagged_peaks, MONSTER, alexsmobs:murmur, 10, 1, 1
2105, extreme_hills, minecraft:jagged_peaks, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2106, extreme_hills, minecraft:jagged_peaks, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2107, extreme_hills, minecraft:jagged_peaks, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2108, extreme_hills, minecraft:jagged_peaks, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2109, extreme_hills, minecraft:jagged_peaks, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2110, extreme_hills, minecraft:jagged_peaks, CREATURE, minecraft:goat, 10, 1, 3
2111, extreme_hills, minecraft:jagged_peaks, CREATURE, alexsmobs:sunbird, 10, 1, 1
2112, extreme_hills, minecraft:jagged_peaks, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
2113, extreme_hills, minecraft:jagged_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2114, extreme_hills, minecraft:jagged_peaks, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2115, extreme_hills, minecraft:jagged_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2116, extreme_hills, minecraft:jagged_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2117, extreme_hills, minecraft:jagged_peaks, AMBIENT, minecraft:bat, 10, 8, 8
2118, extreme_hills, minecraft:jagged_peaks, AMBIENT, alexsmobs:fly, 10, 2, 3
2119, extreme_hills, minecraft:jagged_peaks, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2120, extreme_hills, minecraft:jagged_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2121, extreme_hills, minecraft:jagged_peaks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2122, none, regions_unexplored:joshua_desert, MONSTER, minecraft:spider, 80, 4, 4
2123, none, regions_unexplored:joshua_desert, MONSTER, minecraft:zombie, 19, 4, 4
2124, none, regions_unexplored:joshua_desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
2125, none, regions_unexplored:joshua_desert, MONSTER, minecraft:skeleton, 80, 4, 4
2126, none, regions_unexplored:joshua_desert, MONSTER, minecraft:creeper, 80, 4, 4
2127, none, regions_unexplored:joshua_desert, MONSTER, minecraft:slime, 80, 4, 4
2128, none, regions_unexplored:joshua_desert, MONSTER, minecraft:enderman, 5, 1, 4
2129, none, regions_unexplored:joshua_desert, MONSTER, minecraft:witch, 5, 1, 1
2130, none, regions_unexplored:joshua_desert, MONSTER, minecraft:husk, 80, 4, 4
2131, none, regions_unexplored:joshua_desert, MONSTER, graveyard:nightmare, 10, 1, 1
2132, none, regions_unexplored:joshua_desert, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2133, none, regions_unexplored:joshua_desert, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2134, none, regions_unexplored:joshua_desert, MONSTER, alexsmobs:guster, 35, 1, 2
2135, none, regions_unexplored:joshua_desert, MONSTER, alexsmobs:farseer, 30, 1, 1
2136, none, regions_unexplored:joshua_desert, MONSTER, alexsmobs:murmur, 10, 1, 1
2137, none, regions_unexplored:joshua_desert, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2138, none, regions_unexplored:joshua_desert, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2139, none, regions_unexplored:joshua_desert, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2140, none, regions_unexplored:joshua_desert, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2141, none, regions_unexplored:joshua_desert, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2142, none, regions_unexplored:joshua_desert, CREATURE, minecraft:rabbit, 10, 2, 3
2143, none, regions_unexplored:joshua_desert, CREATURE, minecraft:sheep, 12, 4, 4
2144, none, regions_unexplored:joshua_desert, CREATURE, minecraft:pig, 10, 4, 4
2145, none, regions_unexplored:joshua_desert, CREATURE, minecraft:chicken, 10, 4, 4
2146, none, regions_unexplored:joshua_desert, CREATURE, minecraft:cow, 10, 4, 4
2147, none, regions_unexplored:joshua_desert, CREATURE, alexsmobs:roadrunner, 10, 2, 2
2148, none, regions_unexplored:joshua_desert, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
2149, none, regions_unexplored:joshua_desert, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 1
2150, none, regions_unexplored:joshua_desert, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2151, none, regions_unexplored:joshua_desert, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2152, none, regions_unexplored:joshua_desert, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2153, none, regions_unexplored:joshua_desert, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2154, none, regions_unexplored:joshua_desert, AMBIENT, minecraft:bat, 10, 8, 8
2155, none, regions_unexplored:joshua_desert, AMBIENT, alexsmobs:fly, 10, 2, 3
2156, none, regions_unexplored:joshua_desert, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2157, none, regions_unexplored:joshua_desert, AMBIENT, alexsmobs:jerboa, 12, 1, 3
2158, none, regions_unexplored:joshua_desert, AMBIENT, alexsmobs:rain_frog, 10, 1, 3
2159, none, regions_unexplored:joshua_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2160, none, regions_unexplored:joshua_desert, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2161, none, regions_unexplored:joshua_desert, WATER_AMBIENT, alexsmobs:triops, 10, 2, 6
2162, jungle, minecraft:jungle, MONSTER, minecraft:spider, 80, 4, 4
2163, jungle, minecraft:jungle, MONSTER, minecraft:zombie, 80, 4, 4
2164, jungle, minecraft:jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
2165, jungle, minecraft:jungle, MONSTER, minecraft:skeleton, 80, 4, 4
2166, jungle, minecraft:jungle, MONSTER, minecraft:creeper, 80, 4, 4
2167, jungle, minecraft:jungle, MONSTER, minecraft:slime, 80, 4, 4
2168, jungle, minecraft:jungle, MONSTER, minecraft:enderman, 5, 1, 4
2169, jungle, minecraft:jungle, MONSTER, minecraft:witch, 5, 1, 1
2170, jungle, minecraft:jungle, MONSTER, minecraft:ocelot, 10, 1, 3
2171, jungle, minecraft:jungle, MONSTER, graveyard:ghoul, 25, 2, 5
2172, jungle, minecraft:jungle, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2173, jungle, minecraft:jungle, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2174, jungle, minecraft:jungle, MONSTER, alexsmobs:farseer, 30, 1, 1
2175, jungle, minecraft:jungle, MONSTER, alexsmobs:murmur, 10, 1, 1
2176, jungle, minecraft:jungle, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2177, jungle, minecraft:jungle, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2178, jungle, minecraft:jungle, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2179, jungle, minecraft:jungle, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2180, jungle, minecraft:jungle, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2181, jungle, minecraft:jungle, CREATURE, minecraft:sheep, 12, 4, 4
2182, jungle, minecraft:jungle, CREATURE, minecraft:pig, 10, 4, 4
2183, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
2184, jungle, minecraft:jungle, CREATURE, minecraft:cow, 10, 4, 4
2185, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
2186, jungle, minecraft:jungle, CREATURE, minecraft:parrot, 40, 1, 2
2187, jungle, minecraft:jungle, CREATURE, minecraft:panda, 10, 1, 2
2188, jungle, minecraft:jungle, CREATURE, alexsmobs:hummingbird, 19, 7, 7
2189, jungle, minecraft:jungle, CREATURE, alexsmobs:gorilla, 25, 7, 7
2190, jungle, minecraft:jungle, CREATURE, alexsmobs:capuchin_monkey, 28, 9, 16
2191, jungle, minecraft:jungle, CREATURE, alexsmobs:toucan, 23, 5, 5
2192, jungle, minecraft:jungle, CREATURE, alexsmobs:anteater, 10, 1, 3
2193, jungle, minecraft:jungle, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2194, jungle, minecraft:jungle, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2195, jungle, minecraft:jungle, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2196, jungle, minecraft:jungle, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2197, jungle, minecraft:jungle, AMBIENT, minecraft:bat, 10, 8, 8
2198, jungle, minecraft:jungle, AMBIENT, alexsmobs:fly, 10, 2, 3
2199, jungle, minecraft:jungle, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2200, jungle, minecraft:jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2201, jungle, minecraft:jungle, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2202, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
2203, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
2204, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
2205, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
2206, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
2207, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
2208, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
2209, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
2210, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
2211, ocean, minecraft:lukewarm_ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
2212, ocean, minecraft:lukewarm_ocean, MONSTER, cataclysm:deepling_angler, 10, 1, 3
2213, ocean, minecraft:lukewarm_ocean, MONSTER, cataclysm:deepling_brute, 10, 1, 1
2214, ocean, minecraft:lukewarm_ocean, MONSTER, cataclysm:deepling, 10, 1, 3
2215, ocean, minecraft:lukewarm_ocean, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2216, ocean, minecraft:lukewarm_ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2217, ocean, minecraft:lukewarm_ocean, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2218, ocean, minecraft:lukewarm_ocean, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2219, ocean, minecraft:lukewarm_ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2220, ocean, minecraft:lukewarm_ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2221, ocean, minecraft:lukewarm_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2222, ocean, minecraft:lukewarm_ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2223, ocean, minecraft:lukewarm_ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2224, ocean, minecraft:lukewarm_ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2225, ocean, minecraft:lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
2226, ocean, minecraft:lukewarm_ocean, AMBIENT, alexsmobs:fly, 10, 2, 3
2227, ocean, minecraft:lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2228, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 2
2229, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
2230, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
2231, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
2232, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 10, 1, 3
2233, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
2234, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2235, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, alexsmobs:flying_fish, 10, 3, 6
2236, none, regions_unexplored:lupine_plains, MONSTER, minecraft:spider, 80, 4, 4
2237, none, regions_unexplored:lupine_plains, MONSTER, minecraft:zombie, 80, 4, 4
2238, none, regions_unexplored:lupine_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
2239, none, regions_unexplored:lupine_plains, MONSTER, minecraft:skeleton, 80, 4, 4
2240, none, regions_unexplored:lupine_plains, MONSTER, minecraft:creeper, 80, 4, 4
2241, none, regions_unexplored:lupine_plains, MONSTER, minecraft:slime, 80, 4, 4
2242, none, regions_unexplored:lupine_plains, MONSTER, minecraft:enderman, 5, 1, 4
2243, none, regions_unexplored:lupine_plains, MONSTER, minecraft:witch, 5, 1, 1
2244, none, regions_unexplored:lupine_plains, MONSTER, graveyard:nightmare, 10, 1, 1
2245, none, regions_unexplored:lupine_plains, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2246, none, regions_unexplored:lupine_plains, MONSTER, alexsmobs:farseer, 30, 1, 1
2247, none, regions_unexplored:lupine_plains, MONSTER, alexsmobs:murmur, 10, 1, 1
2248, none, regions_unexplored:lupine_plains, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2249, none, regions_unexplored:lupine_plains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2250, none, regions_unexplored:lupine_plains, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2251, none, regions_unexplored:lupine_plains, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2252, none, regions_unexplored:lupine_plains, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2253, none, regions_unexplored:lupine_plains, CREATURE, minecraft:sheep, 12, 4, 4
2254, none, regions_unexplored:lupine_plains, CREATURE, minecraft:pig, 10, 4, 4
2255, none, regions_unexplored:lupine_plains, CREATURE, minecraft:chicken, 10, 4, 4
2256, none, regions_unexplored:lupine_plains, CREATURE, minecraft:cow, 10, 4, 4
2257, none, regions_unexplored:lupine_plains, CREATURE, alexsmobs:raccoon, 10, 2, 4
2258, none, regions_unexplored:lupine_plains, CREATURE, alexsmobs:crow, 10, 3, 5
2259, none, regions_unexplored:lupine_plains, CREATURE, alexsmobs:bison, 10, 6, 10
2260, none, regions_unexplored:lupine_plains, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2261, none, regions_unexplored:lupine_plains, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2262, none, regions_unexplored:lupine_plains, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2263, none, regions_unexplored:lupine_plains, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2264, none, regions_unexplored:lupine_plains, AMBIENT, minecraft:bat, 10, 8, 8
2265, none, regions_unexplored:lupine_plains, AMBIENT, alexsmobs:fly, 10, 2, 3
2266, none, regions_unexplored:lupine_plains, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2267, none, regions_unexplored:lupine_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2268, none, regions_unexplored:lupine_plains, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2269, none, minecraft:lush_caves, MONSTER, minecraft:spider, 80, 4, 4
2270, none, minecraft:lush_caves, MONSTER, minecraft:zombie, 80, 4, 4
2271, none, minecraft:lush_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
2272, none, minecraft:lush_caves, MONSTER, minecraft:skeleton, 80, 4, 4
2273, none, minecraft:lush_caves, MONSTER, minecraft:creeper, 80, 4, 4
2274, none, minecraft:lush_caves, MONSTER, minecraft:slime, 80, 4, 4
2275, none, minecraft:lush_caves, MONSTER, minecraft:enderman, 5, 1, 4
2276, none, minecraft:lush_caves, MONSTER, minecraft:witch, 5, 1, 1
2277, none, minecraft:lush_caves, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2278, none, minecraft:lush_caves, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2279, none, minecraft:lush_caves, MONSTER, alexsmobs:farseer, 30, 1, 1
2280, none, minecraft:lush_caves, MONSTER, alexsmobs:murmur, 10, 1, 1
2281, none, minecraft:lush_caves, MONSTER, fromtheshadows:froglin, 25, 1, 2
2282, none, minecraft:lush_caves, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2283, none, minecraft:lush_caves, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
