1, none, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
2399, forest, regions_unexplored:maple_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2400, forest, regions_unexplored:maple_forest, MONSTER, minecraft:skeleton, 80, 4, 4
2401, forest, regions_unexplored:maple_forest, MONSTER, minecraft:creeper, 80, 4, 4
2402, forest, regions_unexplored:maple_forest, MONSTER, minecraft:slime, 80, 4, 4
2403, forest, regions_unexplored:maple_forest, MONSTER, minecraft:enderman, 5, 1, 4
2404, forest, regions_unexplored:maple_forest, MONSTER, minecraft:witch, 5, 1, 1
2405, forest, regions_unexplored:maple_forest, MONSTER, graveyard:revenant, 25, 5, 8
2406, forest, regions_unexplored:maple_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2407, forest, regions_unexplored:maple_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2408, forest, regions_unexplored:maple_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
2409, forest, regions_unexplored:maple_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
2410, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2411, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2412, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2413, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2414, forest, regions_unexplored:maple_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2415, forest, regions_unexplored:maple_forest, CREATURE, minecraft:wolf, 10, 4, 4
2416, forest, regions_unexplored:maple_forest, CREATURE, minecraft:sheep, 12, 4, 4
2417, forest, regions_unexplored:maple_forest, CREATURE, minecraft:pig, 10, 4, 4
2418, forest, regions_unexplored:maple_forest, CREATURE, minecraft:chicken, 10, 4, 4
2419, forest, regions_unexplored:maple_forest, CREATURE, minecraft:cow, 10, 4, 4
2420, forest, regions_unexplored:maple_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
2421, forest, regions_unexplored:maple_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
2422, forest, regions_unexplored:maple_forest, CREATURE, alexsmobs:crow, 10, 3, 5
2423, forest, regions_unexplored:maple_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2424, forest, regions_unexplored:maple_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2425, forest, regions_unexplored:maple_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2426, forest, regions_unexplored:maple_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2427, forest, regions_unexplored:maple_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2428, forest, regions_unexplored:maple_forest, AMBIENT, minecraft:bat, 10, 8, 8
2429, forest, regions_unexplored:maple_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
2430, forest, regions_unexplored:maple_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2431, forest, regions_unexplored:maple_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2432, forest, regions_unexplored:maple_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2433, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:spider, 80, 4, 4
2434, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie, 80, 4, 4
2435, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
2436, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:skeleton, 80, 4, 4
2437, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:creeper, 80, 4, 4
2438, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:slime, 80, 4, 4
2439, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:enderman, 5, 1, 4
2440, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:witch, 5, 1, 1
2441, forest, regions_unexplored:mauve_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2442, forest, regions_unexplored:mauve_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2443, forest, regions_unexplored:mauve_hills, MONSTER, alexsmobs:farseer, 30, 1, 1
2444, forest, regions_unexplored:mauve_hills, MONSTER, alexsmobs:murmur, 10, 1, 1
2445, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2446, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2447, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2448, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2449, forest, regions_unexplored:mauve_hills, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2450, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:sheep, 12, 4, 4
2451, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:pig, 10, 4, 4
2452, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
2453, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:cow, 10, 4, 4
2454, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
2455, forest, regions_unexplored:mauve_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
2456, forest, regions_unexplored:mauve_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
2457, forest, regions_unexplored:mauve_hills, CREATURE, alexsmobs:crow, 10, 3, 5
2458, forest, regions_unexplored:mauve_hills, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
2459, forest, regions_unexplored:mauve_hills, CREATURE, alexsmobs:skunk, 10, 1, 2
2460, forest, regions_unexplored:mauve_hills, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2461, forest, regions_unexplored:mauve_hills, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2462, forest, regions_unexplored:mauve_hills, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2463, forest, regions_unexplored:mauve_hills, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2464, forest, regions_unexplored:mauve_hills, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2465, forest, regions_unexplored:mauve_hills, AMBIENT, minecraft:bat, 10, 8, 8
2466, forest, regions_unexplored:mauve_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
2467, forest, regions_unexplored:mauve_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2468, forest, regions_unexplored:mauve_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2469, forest, regions_unexplored:mauve_hills, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2470, extreme_hills, minecraft:meadow, MONSTER, minecraft:spider, 80, 4, 4
2471, extreme_hills, minecraft:meadow, MONSTER, minecraft:zombie, 80, 4, 4
2472, extreme_hills, minecraft:meadow, MONSTER, minecraft:zombie_villager, 10, 1, 1
2473, extreme_hills, minecraft:meadow, MONSTER, minecraft:skeleton, 80, 4, 4
2474, extreme_hills, minecraft:meadow, MONSTER, minecraft:creeper, 80, 4, 4
2475, extreme_hills, minecraft:meadow, MONSTER, minecraft:slime, 80, 4, 4
2476, extreme_hills, minecraft:meadow, MONSTER, minecraft:enderman, 5, 1, 4
2477, extreme_hills, minecraft:meadow, MONSTER, minecraft:witch, 5, 1, 1
2478, extreme_hills, minecraft:meadow, MONSTER, graveyard:nightmare, 10, 1, 1
2479, extreme_hills, minecraft:meadow, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2480, extreme_hills, minecraft:meadow, MONSTER, alexsmobs:farseer, 30, 1, 1
2481, extreme_hills, minecraft:meadow, MONSTER, alexsmobs:murmur, 10, 1, 1
2482, extreme_hills, minecraft:meadow, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2483, extreme_hills, minecraft:meadow, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2484, extreme_hills, minecraft:meadow, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2485, extreme_hills, minecraft:meadow, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2486, extreme_hills, minecraft:meadow, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2487, extreme_hills, minecraft:meadow, CREATURE, minecraft:sheep, 12, 4, 4
2488, extreme_hills, minecraft:meadow, CREATURE, minecraft:pig, 10, 4, 4
2489, extreme_hills, minecraft:meadow, CREATURE, minecraft:chicken, 10, 4, 4
2490, extreme_hills, minecraft:meadow, CREATURE, minecraft:cow, 10, 4, 4
2491, extreme_hills, minecraft:meadow, CREATURE, minecraft:horse, 10, 2, 6
2492, extreme_hills, minecraft:meadow, CREATURE, minecraft:donkey, 10, 1, 3
2493, extreme_hills, minecraft:meadow, CREATURE, alexsmobs:hummingbird, 19, 7, 7
2494, extreme_hills, minecraft:meadow, CREATURE, alexsmobs:sunbird, 10, 1, 1
2495, extreme_hills, minecraft:meadow, CREATURE, alexsmobs:raccoon, 10, 2, 4
2496, extreme_hills, minecraft:meadow, CREATURE, alexsmobs:crow, 10, 3, 5
2497, extreme_hills, minecraft:meadow, CREATURE, alexsmobs:gelada_monkey, 10, 9, 12
2498, extreme_hills, minecraft:meadow, CREATURE, alexsmobs:bison, 10, 6, 10
2499, extreme_hills, minecraft:meadow, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2500, extreme_hills, minecraft:meadow, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2501, extreme_hills, minecraft:meadow, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2502, extreme_hills, minecraft:meadow, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2503, extreme_hills, minecraft:meadow, AMBIENT, minecraft:bat, 10, 8, 8
2504, extreme_hills, minecraft:meadow, AMBIENT, alexsmobs:fly, 10, 2, 3
2505, extreme_hills, minecraft:meadow, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2506, extreme_hills, minecraft:meadow, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2507, extreme_hills, minecraft:meadow, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2508, none, regions_unexplored:meadow, MONSTER, minecraft:spider, 80, 4, 4
2509, none, regions_unexplored:meadow, MONSTER, minecraft:zombie, 80, 4, 4
2510, none, regions_unexplored:meadow, MONSTER, minecraft:zombie_villager, 10, 1, 1
2511, none, regions_unexplored:meadow, MONSTER, minecraft:skeleton, 80, 4, 4
2512, none, regions_unexplored:meadow, MONSTER, minecraft:creeper, 80, 4, 4
2513, none, regions_unexplored:meadow, MONSTER, minecraft:slime, 80, 4, 4
2514, none, regions_unexplored:meadow, MONSTER, minecraft:enderman, 5, 1, 4
2515, none, regions_unexplored:meadow, MONSTER, minecraft:witch, 5, 1, 1
2516, none, regions_unexplored:meadow, MONSTER, graveyard:nightmare, 10, 1, 1
2517, none, regions_unexplored:meadow, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2518, none, regions_unexplored:meadow, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2519, none, regions_unexplored:meadow, MONSTER, alexsmobs:farseer, 30, 1, 1
2520, none, regions_unexplored:meadow, MONSTER, alexsmobs:murmur, 10, 1, 1
2521, none, regions_unexplored:meadow, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2522, none, regions_unexplored:meadow, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2523, none, regions_unexplored:meadow, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2524, none, regions_unexplored:meadow, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2525, none, regions_unexplored:meadow, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2526, none, regions_unexplored:meadow, CREATURE, minecraft:sheep, 12, 4, 4
2527, none, regions_unexplored:meadow, CREATURE, minecraft:pig, 10, 4, 4
2528, none, regions_unexplored:meadow, CREATURE, minecraft:chicken, 10, 4, 4
2529, none, regions_unexplored:meadow, CREATURE, minecraft:cow, 10, 4, 4
2530, none, regions_unexplored:meadow, CREATURE, minecraft:horse, 10, 2, 6
2531, none, regions_unexplored:meadow, CREATURE, minecraft:donkey, 10, 1, 3
2532, none, regions_unexplored:meadow, CREATURE, alexsmobs:raccoon, 10, 2, 4
2533, none, regions_unexplored:meadow, CREATURE, alexsmobs:crow, 10, 3, 5
2534, none, regions_unexplored:meadow, CREATURE, alexsmobs:bison, 10, 6, 10
2535, none, regions_unexplored:meadow, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2536, none, regions_unexplored:meadow, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2537, none, regions_unexplored:meadow, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2538, none, regions_unexplored:meadow, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2539, none, regions_unexplored:meadow, AMBIENT, minecraft:bat, 10, 8, 8
2540, none, regions_unexplored:meadow, AMBIENT, alexsmobs:fly, 10, 2, 3
2541, none, regions_unexplored:meadow, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2542, none, regions_unexplored:meadow, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2543, none, regions_unexplored:meadow, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2544, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:spider, 80, 4, 4
2545, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:zombie, 80, 4, 4
2546, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:zombie_villager, 10, 1, 1
2547, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:skeleton, 80, 4, 4
2548, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:creeper, 80, 4, 4
2549, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:slime, 80, 4, 4
2550, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:enderman, 5, 1, 4
2551, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:witch, 5, 1, 1
2552, extreme_hills, regions_unexplored:mountains, MONSTER, graveyard:revenant, 25, 5, 8
2553, extreme_hills, regions_unexplored:mountains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2554, extreme_hills, regions_unexplored:mountains, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2555, extreme_hills, regions_unexplored:mountains, MONSTER, alexsmobs:farseer, 30, 1, 1
2556, extreme_hills, regions_unexplored:mountains, MONSTER, alexsmobs:murmur, 10, 1, 1
2557, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2558, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2559, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2560, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2561, extreme_hills, regions_unexplored:mountains, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2562, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:goat, 10, 1, 3
2563, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:sheep, 12, 4, 4
2564, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:pig, 10, 4, 4
2565, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:chicken, 10, 4, 4
2566, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:cow, 10, 4, 4
2567, extreme_hills, regions_unexplored:mountains, CREATURE, alexsmobs:sunbird, 10, 1, 1
2568, extreme_hills, regions_unexplored:mountains, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2569, extreme_hills, regions_unexplored:mountains, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2570, extreme_hills, regions_unexplored:mountains, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2571, extreme_hills, regions_unexplored:mountains, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2572, extreme_hills, regions_unexplored:mountains, AMBIENT, minecraft:bat, 10, 8, 8
2573, extreme_hills, regions_unexplored:mountains, AMBIENT, alexsmobs:fly, 10, 2, 3
2574, extreme_hills, regions_unexplored:mountains, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2575, extreme_hills, regions_unexplored:mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2576, extreme_hills, regions_unexplored:mountains, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2577, river, regions_unexplored:muddy_river, MONSTER, minecraft:spider, 80, 4, 4
2578, river, regions_unexplored:muddy_river, MONSTER, minecraft:zombie, 80, 4, 4
2579, river, regions_unexplored:muddy_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
2580, river, regions_unexplored:muddy_river, MONSTER, minecraft:skeleton, 80, 4, 4
2581, river, regions_unexplored:muddy_river, MONSTER, minecraft:creeper, 80, 4, 4
2582, river, regions_unexplored:muddy_river, MONSTER, minecraft:slime, 80, 4, 4
2583, river, regions_unexplored:muddy_river, MONSTER, minecraft:enderman, 5, 1, 4
2584, river, regions_unexplored:muddy_river, MONSTER, minecraft:witch, 5, 1, 1
2585, river, regions_unexplored:muddy_river, MONSTER, minecraft:drowned, 80, 1, 1
2586, river, regions_unexplored:muddy_river, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2587, river, regions_unexplored:muddy_river, MONSTER, alexsmobs:farseer, 30, 1, 1
2588, river, regions_unexplored:muddy_river, MONSTER, alexsmobs:murmur, 10, 1, 1
2589, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2590, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2591, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2592, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2593, river, regions_unexplored:muddy_river, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2594, river, regions_unexplored:muddy_river, CREATURE, minecraft:sheep, 12, 4, 4
2595, river, regions_unexplored:muddy_river, CREATURE, minecraft:pig, 10, 4, 4
2596, river, regions_unexplored:muddy_river, CREATURE, minecraft:chicken, 10, 4, 4
2597, river, regions_unexplored:muddy_river, CREATURE, minecraft:cow, 10, 4, 4
2598, river, regions_unexplored:muddy_river, CREATURE, alexsmobs:crocodile, 20, 1, 2
2599, river, regions_unexplored:muddy_river, CREATURE, alexsmobs:platypus, 20, 1, 2
2600, river, regions_unexplored:muddy_river, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2601, river, regions_unexplored:muddy_river, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2602, river, regions_unexplored:muddy_river, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2603, river, regions_unexplored:muddy_river, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2604, river, regions_unexplored:muddy_river, AMBIENT, minecraft:bat, 10, 8, 8
2605, river, regions_unexplored:muddy_river, AMBIENT, alexsmobs:fly, 10, 2, 3
2606, river, regions_unexplored:muddy_river, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2607, river, regions_unexplored:muddy_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2608, river, regions_unexplored:muddy_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
2609, river, regions_unexplored:muddy_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
2610, river, regions_unexplored:muddy_river, WATER_AMBIENT, alexsmobs:terrapin, 10, 1, 2
2611, river, regions_unexplored:muddy_river, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2612, river, regions_unexplored:muddy_river, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
2613, none, minecraft:mushroom_fields, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2614, none, minecraft:mushroom_fields, CREATURE, minecraft:mooshroom, 10, 4, 8
2615, none, minecraft:mushroom_fields, CREATURE, alexsmobs:mungus, 10, 3, 5
2616, none, minecraft:mushroom_fields, CREATURE, alexsmobs:bunfungus, 10, 1, 1
2617, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2618, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2619, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2620, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2621, none, minecraft:mushroom_fields, AMBIENT, minecraft:bat, 10, 8, 8
2622, none, minecraft:mushroom_fields, AMBIENT, alexsmobs:fly, 10, 2, 3
2623, none, minecraft:mushroom_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2624, none, minecraft:mushroom_fields, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2625, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, minecraft:zombified_piglin, 80, 4, 4
2626, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, minecraft:piglin, 10, 3, 4
2627, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
2628, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, alexsmobs:farseer, 30, 1, 1
2629, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, minecraft:ghast, 10, 4, 4
2630, nether, regions_unexplored:mycotoxic_undergrowth, CREATURE, minecraft:strider, 60, 1, 2
2631, nether, regions_unexplored:mycotoxic_undergrowth, CREATURE, alexsmobs:laviathan, 15, 1, 1
2632, nether, minecraft:nether_wastes, MONSTER, minecraft:ghast, 50, 4, 4
2633, nether, minecraft:nether_wastes, MONSTER, minecraft:zombified_piglin, 80, 4, 4
2634, nether, minecraft:nether_wastes, MONSTER, minecraft:magma_cube, 10, 4, 4
2635, nether, minecraft:nether_wastes, MONSTER, minecraft:enderman, 5, 4, 4
2636, nether, minecraft:nether_wastes, MONSTER, minecraft:piglin, 15, 4, 4
2637, nether, minecraft:nether_wastes, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
2638, nether, minecraft:nether_wastes, MONSTER, alexsmobs:dropbear, 19, 1, 1
2639, nether, minecraft:nether_wastes, MONSTER, alexsmobs:farseer, 30, 1, 1
2640, nether, minecraft:nether_wastes, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2641, nether, minecraft:nether_wastes, CREATURE, minecraft:strider, 60, 1, 2
2642, nether, minecraft:nether_wastes, CREATURE, alexsmobs:laviathan, 15, 1, 1
2643, none, nyctocosm:night_wastes, MONSTER, minecraft:illusioner, 80, 4, 4
2644, none, nyctocosm:night_wastes, MONSTER, alexsmobs:farseer, 30, 1, 1
2645, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
2646, ocean, minecraft:ocean, MONSTER, minecraft:zombie, 80, 4, 4
2647, ocean, minecraft:ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
2648, ocean, minecraft:ocean, MONSTER, minecraft:skeleton, 80, 4, 4
2649, ocean, minecraft:ocean, MONSTER, minecraft:creeper, 80, 4, 4
2650, ocean, minecraft:ocean, MONSTER, minecraft:slime, 80, 4, 4
2651, ocean, minecraft:ocean, MONSTER, minecraft:enderman, 5, 1, 4
2652, ocean, minecraft:ocean, MONSTER, minecraft:witch, 5, 1, 1
2653, ocean, minecraft:ocean, MONSTER, minecraft:drowned, 10, 1, 1
2654, ocean, minecraft:ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
2655, ocean, minecraft:ocean, MONSTER, cataclysm:deepling_angler, 10, 1, 3
2656, ocean, minecraft:ocean, MONSTER, cataclysm:deepling_brute, 10, 1, 1
2657, ocean, minecraft:ocean, MONSTER, cataclysm:deepling, 10, 1, 3
2658, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2659, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2660, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2661, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2662, ocean, minecraft:ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2663, ocean, minecraft:ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2664, ocean, minecraft:ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2665, ocean, minecraft:ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2666, ocean, minecraft:ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2667, ocean, minecraft:ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2668, ocean, minecraft:ocean, AMBIENT, minecraft:bat, 10, 8, 8
2669, ocean, minecraft:ocean, AMBIENT, alexsmobs:fly, 10, 2, 3
2670, ocean, minecraft:ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2671, ocean, minecraft:ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
2672, ocean, minecraft:ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
2673, ocean, minecraft:ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
2674, ocean, minecraft:ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2675, ocean, minecraft:ocean, WATER_AMBIENT, alexsmobs:flying_fish, 10, 3, 6
2676, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:spider, 80, 4, 4
2677, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
2678, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2679, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
2680, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
2681, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:slime, 80, 4, 4
2682, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:enderman, 5, 1, 4
2683, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:witch, 5, 1, 1
2684, forest, minecraft:old_growth_birch_forest, MONSTER, graveyard:ghoul, 25, 2, 5
2685, forest, minecraft:old_growth_birch_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2686, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2687, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
2688, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
2689, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2690, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2691, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2692, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2693, forest, minecraft:old_growth_birch_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2694, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
2695, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 10, 4, 4
2696, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
2697, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:cow, 10, 4, 4
